k,inc_R_mean_s_batches,inc_X_jobs_per_s_batches,inc_U_A_batches,inc_U_B_batches,inc_U_P_batches
1,3.524639456433802,0.3591419388838981,0.2598491894072844,0.2579232661684963,0.24144029805689055
2,3.5055017110749738,0.3740155391034646,0.2517353841340559,0.26549789950025604,0.2503348498567548
3,3.530337058607358,0.38075422784495466,0.25083736968343684,0.27061859387367254,0.2539897954828201
4,3.5291569435108165,0.37924813711597494,0.2562849125880104,0.2691278310232541,0.2533304063279729
5,3.542179139172268,0.38195379679010705,0.2574865165480499,0.27048365553586856,0.25530713611389483
6,3.520271084716805,0.38161919180186893,0.26092599333735733,0.27096868543866864,0.2551769730347068
7,3.512319469989801,0.3838418818134882,0.2614644626026273,0.27260894837960026,0.2565235434006857
8,3.5127492002788787,0.3865643453847129,0.2630881363779064,0.2743176702789577,0.2579655973878757
9,3.523707935000053,0.38428112811255555,0.2652354694389669,0.2727825024831934,0.25644463209054874
10,3.52207753972545,0.3846777597295713,0.26518488391171513,0.27323598308918706,0.256777511609776
11,3.5055291522086054,0.3844144904877462,0.2652659733845567,0.2732213008651318,0.256820077684889
12,3.4984510307173537,0.38507263581485635,0.26381816032538624,0.27376988118916984,0.25728351472996297
13,3.493625099521012,0.384554883712195,0.26461482169201733,0.27346649608801443,0.25705050581680083
14,3.4911048930377198,0.38534317935473217,0.2658115508957177,0.27415730476607714,0.2574655462600752
15,3.4909358835937,0.3852033923629001,0.26545551211991064,0.27399864921198386,0.2574110344784347
16,3.481204252656048,0.3838472050108461,0.26573133030012835,0.2729907189141071,0.25674696604225217
17,3.479707774781179,0.3842376742820843,0.2654456565235714,0.2732557903621111,0.2570300810080092
18,3.4794990297906647,0.3845721780842336,0.2653128303487684,0.2735441054259379,0.25710344102654253
19,3.4886420927022463,0.38477818938351105,0.2657964330892302,0.2737767173946766,0.257305297117326
20,3.4870099956756055,0.38416345310470656,0.26552790669137283,0.27331233972235147,0.25696491600476207
21,3.486660690180437,0.3841989924948034,0.26649061820187225,0.27329108231764804,0.25688521396254776
22,3.484302981488891,0.38409042251412,0.2670042381473862,0.2732347647543025,0.25676247499143096
23,3.4936295545961165,0.38408404467319734,0.2687588749026565,0.2731575455889437,0.2567425103738984
24,3.494246758467901,0.38367485971819987,0.26843415590238345,0.2729933904376037,0.2565427053062063
25,3.5029652844190036,0.38464380743180565,0.2674380701935553,0.27368480287858504,0.25721171256703057
26,3.49971322224269,0.38503035869592617,0.267198300611656,0.2739719627228689,0.257482924136521
27,3.4954671576105016,0.38441168706048595,0.26705411598721845,0.27359061704059895,0.25713161495391496
28,3.492625359670325,0.3836579670599381,0.2674237126910722,0.2732246579854626,0.2567064589095798
29,3.487329578344667,0.3836400596998671,0.2673195797873319,0.27320253241210407,0.25672093136123003
30,3.4912442686695604,0.3840192896586767,0.267307034164718,0.2734256743583128,0.25693421649175024
31,3.486234060331889,0.3840283360203794,0.26726891823637616,0.2734145642900985,0.25696072465361014
32,3.4869536635502807,0.3838696143337832,0.26745094523531115,0.27318102730741517,0.2568236686642218
33,3.4830412851633272,0.38342288810108655,0.26706566617783367,0.27297715591360516,0.2565478023789475
34,3.481714112249828,0.38356920051668014,0.26723365840013935,0.27316689207669015,0.2566348440872516
35,3.477934292124804,0.383529094226984,0.2676348557157535,0.2732100877262808,0.2566622485842008
36,3.4798245312327696,0.3833344191929637,0.26754271997289736,0.2731124319424503,0.2565501774227226
37,3.4782217037512324,0.38363695178272705,0.26695110929356114,0.2733384024828828,0.256802630887101
38,3.4736563520842196,0.3831764070119553,0.2668266902679662,0.27292717248766146,0.256474947729132
39,3.4756455210109642,0.38331750861430103,0.2673745325019344,0.27303463057285504,0.2565202227675968
40,3.4762047364566384,0.383348559499025,0.26725521919477546,0.2729760423880787,0.25654372738739156
41,3.474756989362697,0.38344423082218004,0.2677443411279467,0.27303518881863076,0.25662252580533335
42,3.475713521462601,0.3839077947580399,0.2679781601742399,0.2733239292173223,0.2568911759706588
43,3.4749201506092002,0.3839595914196171,0.26762640650853625,0.2733196900609283,0.2569184088070521
44,3.4750409431139104,0.3836353361517471,0.26772834195445555,0.2730924436858077,0.2567050217777043
45,3.474855276259176,0.3837583253935962,0.2679107114928392,0.2731404915613645,0.2567752489028971
46,3.4749837232910354,0.3838428423425163,0.26792177848542414,0.27320016045386575,0.25680751788068595
47,3.472429637389549,0.383942063448888,0.2675521368248328,0.27324095616417304,0.2569075321642788
48,3.4761733694102452,0.3842136426223439,0.2670440921854124,0.2734184270815427,0.25706400352454556
49,3.4769572787913767,0.38427943177946117,0.26738634300457154,0.2734740080549044,0.2570727861667166
50,3.477378898088096,0.3843240849386188,0.2673147048711008,0.27352165548494994,0.25710062166022385
51,3.4760131634976754,0.38411313885559506,0.26735321872480994,0.2733086662219904,0.2569843908975544
52,3.474694874348986,0.38408544485910984,0.2671628058556135,0.27325099357560145,0.256995247097841
53,3.475274454387837,0.3842155427848458,0.2679061711710746,0.2733144568136958,0.25708281002329736
54,3.4723214663505053,0.3841927258522096,0.2675461377629625,0.2732992480930012,0.25706659739246873
55,3.470306742614498,0.3841166648662512,0.2677073508219208,0.27320264659803406,0.25702031396084624
56,3.4703353580614094,0.3840031588290653,0.2677777440794665,0.27321113230473987,0.2569659258959564
57,3.4695723212937817,0.3840219255111262,0.26768151873058943,0.273231338929932,0.25696445542004703
58,3.4684073214181694,0.3838886351427058,0.2676634190644669,0.2731295809917065,0.2568749878811272
59,3.4668396692143424,0.38362196013060473,0.26736288404639263,0.27294952750540624,0.25670178241087893
60,3.468488006458194,0.3835452645065593,0.2673048774341084,0.27287912833726413,0.25664753217492775
61,3.4713265779273796,0.3837478669922308,0.2672976384050069,0.27296707409569126,0.2567634341094836
62,3.4711985419902613,0.3835786869321974,0.2673632873362826,0.27286448291740095,0.2566592302003353
63,3.4721035569296226,0.38350645133093986,0.26734962078528945,0.27279479821349095,0.25660682662177525
64,3.4711265061767516,0.3836622891262603,0.2672914256758172,0.2729088708286974,0.25672292357751914
